year,entity1,entity2,co_mention_count,tone_sum,co_mention_tone_avg,org_flag,person_flag
2018,Muhammadu Buhari,Exxon,150,-195.292264876883,-1.3019484325125532,1,1
2018,Shell,Muhammadu Buhari,2616,-6118.664390514247,-2.338938987199636,1,1
2018,Exxon,Dayo Adeyeye,3,-4.481613719745591,-1.4938712399151968,1,1
2018,Shell,Dayo Adeyeye,43,-66.84768238842516,-1.5545972648470967,1,1
2018,John Odigie-Oyegun,Exxon,4,-6.113922753124,-1.528480688281,1,1
2018,Shell,John Odigie-Oyegun,57,-88.09810055476703,-1.545580711487141,1,1
2018,Udom Emmanuel,Exxon,200,83.24223098289022,0.4162111549144511,1,1
2018,Udom Emmanuel,Shell,407,-727.898247483056,-1.788447782513651,1,1
2018,Goodluck Jonathan,Exxon,20,-51.166467325611606,-2.55832336628058,1,1
2018,Shell,Goodluck Jonathan,1526,-5098.935901770588,-3.341373461186493,1,1
2018,Exxon,Chibuike Rotimi Amaechi,7,-12.514338779501928,-1.7877626827859898,1,1
2018,Shell,Chibuike Rotimi Amaechi,100,-181.3704087227956,-1.813704087227956,1,1
2018,Ogba Egbema Ndoni,Chevron,0,0.0,0.0,1,1
2018,Shell,Ahmad Lawan,0,0.0,0.0,1,1
2018,Exxon,Divisional Police,0,0.0,0.0,1,0
2018,Exxon,Donald Duke,0,0.0,0.0,1,1
2018,Shell,Governor Forum,0,0.0,0.0,1,0
2018,Deputy Senate,Chevron,0,0.0,0.0,1,0
2018,Nigeria Football Federation,Chevron,0,0.0,0.0,1,0
2018,Chevron,Action Congress,0,0.0,0.0,1,0
2018,Deputy National,Chevron,0,0.0,0.0,1,0
2018,Fire Service,Chevron,0,0.0,0.0,1,0
2018,Governors Forum,Chevron,0,0.0,0.0,1,0
2018,Labour Party,Chevron,0,0.0,0.0,1,0
2018,Christian Association Of Nigeria,Chevron,0,0.0,0.0,1,0
2018,National Universities Commission,Chevron,0,0.0,0.0,1,0
2018,Superintendent Of Police,Chevron,0,0.0,0.0,1,0
2018,Chevron,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2018,Management Committee,Chevron,0,0.0,0.0,1,0
2018,Nigerian Bar Association,Chevron,0,0.0,0.0,1,0
2018,Toyota,Chevron,0,0.0,0.0,1,0
2018,Investigation Department,Chevron,0,0.0,0.0,1,0
2018,Magistrate Court,Chevron,0,0.0,0.0,1,0
2018,Shell,Nigeria Centre For Disease,0,0.0,0.0,1,0
2018,Nigeria Centre For Disease,Chevron,0,0.0,0.0,1,0
2018,Rauf Aregbesola,Chevron,0,0.0,0.0,1,1
2018,Wilson Uwujaren,Chevron,0,0.0,0.0,1,1
2018,Lai Mohammed,Chevron,0,0.0,0.0,1,1
2018,Justice Okon Abang,Chevron,0,0.0,0.0,1,1
2018,Chevron,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2018,Ohaneze Ndigbo,Chevron,0,0.0,0.0,1,1
2018,Shell,Dan Orbih,0,0.0,0.0,1,1
2018,Dan Orbih,Chevron,0,0.0,0.0,1,1
2018,Miyetti Allah,Chevron,0,0.0,0.0,1,1
2018,Shell,Alex Ekwueme,0,0.0,0.0,1,1
2018,Chevron,Alex Ekwueme,0,0.0,0.0,1,1
2018,Samuel Ortom,Chevron,0,0.0,0.0,1,1
2018,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2018,Chevron,Abiola Ajimobi,0,0.0,0.0,1,1
2018,Kashim Shettima,Chevron,0,0.0,0.0,1,1
2018,Uche Secondus,Chevron,0,0.0,0.0,1,1
2018,Dapo Abiodun,Chevron,0,0.0,0.0,1,1
2018,Emeka Ihedioha,Chevron,0,0.0,0.0,1,1
2018,Chibuike Rotimi Amaechi,Chevron,0,0.0,0.0,1,1
2018,Dino Melaye,Chevron,0,0.0,0.0,1,1
2018,Chevron,Abdulsalami Abubakar,0,0.0,0.0,1,1
2018,Uche Nwosu,Shell,0,0.0,0.0,1,1
2018,Uche Nwosu,Chevron,0,0.0,0.0,1,1
2018,Reuben Abati,Chevron,0,0.0,0.0,1,1
2018,Ifeanyi Ubah,Chevron,0,0.0,0.0,1,1
2018,Ike Ekweremadu,Chevron,0,0.0,0.0,1,1
2018,Olisa Metuh,Chevron,0,0.0,0.0,1,1
2018,Osita Okechukwu,Chevron,0,0.0,0.0,1,1
2018,Dakuku Peterside,Chevron,0,0.0,0.0,1,1
2018,Ibikunle Amosun,Chevron,0,0.0,0.0,1,1
2018,Chevron,Alhaji Atiku Abubakar,0,0.0,0.0,1,1
2018,Chevron,Ahmed Makarfi,0,0.0,0.0,1,1
2018,Shell,Ogbeni Rauf Aregbesola,0,0.0,0.0,1,1
2018,Jimoh Ibrahim,Chevron,0,0.0,0.0,1,1
2018,Shell,Progressives Grand Alliance,0,0.0,0.0,1,0
2018,Jesus Christ,Chevron,0,0.0,0.0,1,1
2018,Nigerian Air Force,Chevron,0,0.0,0.0,1,0
2018,Shell,Musiliu Obanikoro,0,0.0,0.0,1,1
2018,Exxon,Abubakar Shekau,0,0.0,0.0,1,1
2018,Exxon,Attahiru Jega,0,0.0,0.0,1,1
2018,Nelson Mandela,Exxon,0,0.0,0.0,1,1
2018,College Of Education,Chevron,0,0.0,0.0,1,0
2018,Timipre Sylva,Exxon,0,0.0,0.0,1,1
2018,Chevron,Bala Mohammed,0,0.0,0.0,1,1
2018,Chevron,Ayo Fayose,0,0.0,0.0,1,1
2018,Chevron,Amnesty Office,0,0.0,0.0,1,0
2018,Chinua Achebe,Chevron,0,0.0,0.0,1,1
2018,Chevron,Ahmed Tinubu,0,0.0,0.0,1,1
2018,Shell,Governors Forum,0,0.0,0.0,1,0
2018,Nigeria Customs Service,Chevron,0,0.0,0.0,1,0
2018,National Judicial Council,Chevron,0,0.0,0.0,1,0
2018,National Human Rights Commission,Chevron,0,0.0,0.0,1,0
2018,Muhammad Buhari,Chevron,0,0.0,0.0,1,1
2018,Shell,Dapo Abiodun,0,0.0,0.0,1,1
2018,Exxon,Aminu Tambuwal,0,0.0,0.0,1,1
2018,Exxon,Emeka Ihedioha,0,0.0,0.0,1,1
2018,Ogbeni Rauf Aregbesola,Chevron,0,0.0,0.0,1,1
2018,World Health Organisation,Chevron,0,0.0,0.0,1,0
2018,Lafarge,Exxon,0,0.0,0.0,1,0
2018,Fidelity Bank,Exxon,0,0.0,0.0,1,0
2018,Department Of State Security,Chevron,0,0.0,0.0,1,0
2018,Jacob Zuma,Chevron,0,0.0,0.0,1,1
2018,Las Vegas,Chevron,0,0.0,0.0,1,1
2018,Exxon,Department Of State Security,0,0.0,0.0,1,0
2018,Exxon,Champions League,0,0.0,0.0,1,0
2018,Chevron,Aisha Buhari,0,0.0,0.0,1,1
2018,Union Congress,Exxon,0,0.0,0.0,1,0
2018,Ifeanyi Ugwuanyi,Chevron,0,0.0,0.0,1,1
2018,Christian Church,Chevron,0,0.0,0.0,1,0
2018,Shell,Nigel Farage,0,0.0,0.0,1,1
2018,Nigel Farage,Exxon,0,0.0,0.0,1,1
2018,Shell,Bala Mohammed,0,0.0,0.0,1,1
2018,National Conference,Exxon,0,0.0,0.0,1,0
2018,Julius Berger,Exxon,0,0.0,0.0,1,1
2018,Olu Falae,Exxon,0,0.0,0.0,1,1
2018,Festus Keyamo,Exxon,0,0.0,0.0,1,1
2018,Shell,Abdulmumin Jibrin,0,0.0,0.0,1,1
2018,National Executive Council,Chevron,0,0.0,0.0,1,0
2018,Exxon,Ahmed Tinubu,0,0.0,0.0,1,1
2018,Exxon,Aisha Buhari,0,0.0,0.0,1,1
2018,Shell,Emeka Ihedioha,0,0.0,0.0,1,1
2018,John Kerry,Chevron,0,0.0,0.0,1,1
2018,Shell,Las Vegas,0,0.0,0.0,1,1
2018,Shell,Presidential Task,0,0.0,0.0,1,0
2018,Presidential Task,Chevron,0,0.0,0.0,1,0
2018,Olusegun Mimiko,Chevron,0,0.0,0.0,1,1
2018,Chevron,Bisi Akande,0,0.0,0.0,1,1
2018,National Security,Exxon,0,0.0,0.0,1,0
2018,Magnus Abe,Chevron,0,0.0,0.0,1,1
2018,Lafarge,Chevron,0,0.0,0.0,1,0
2018,Shell,Kashim Shettima,0,0.0,0.0,1,1
2018,Muhammad Buhari,Exxon,0,0.0,0.0,1,1
2018,Nyesom Wike,Chevron,0,0.0,0.0,1,1
2018,Godsday Orubebe,Chevron,0,0.0,0.0,1,1
2018,Godsday Orubebe,Exxon,0,0.0,0.0,1,1
2018,Nigerian Air Force,Exxon,0,0.0,0.0,1,0
2018,Fire Service,Exxon,0,0.0,0.0,1,0
2018,Udom Emmanuel,Chevron,0,0.0,0.0,1,1
2018,Musiliu Obanikoro,Exxon,0,0.0,0.0,1,1
2018,Shell,Ahmed Lawan,0,0.0,0.0,1,1
2018,Ministry Of Power,Chevron,0,0.0,0.0,1,0
2018,Shell,Godsday Orubebe,0,0.0,0.0,1,1
2018,Shell,Code Of Conduct Bureau,0,0.0,0.0,1,0
2018,Exxon,Code Of Conduct Bureau,0,0.0,0.0,1,0
2018,Investigation Department,Exxon,0,0.0,0.0,1,0
2018,National Emergency Management Agency,Exxon,0,0.0,0.0,1,0
2018,Exxon,Christian Association Of Nigeria,0,0.0,0.0,1,0
2018,Exxon,David Mark,0,0.0,0.0,1,1
2018,Stephen Keshi,Exxon,0,0.0,0.0,1,1
2018,Shell,Nigeria Professional Football League,0,0.0,0.0,1,0
2018,Peter Odili,Chevron,0,0.0,0.0,1,1
2018,Tony Anenih,Chevron,0,0.0,0.0,1,1
2018,Chevron,Audu Ogbeh,0,0.0,0.0,1,1
2018,Kemi Adeosun,Chevron,0,0.0,0.0,1,1
2018,Exxon,Department Of State Services,0,0.0,0.0,1,0
2018,Shell,Asari Dokubo,0,0.0,0.0,1,1
2018,Nigerian Senate,Exxon,0,0.0,0.0,1,0
2018,Jacob Zuma,Exxon,0,0.0,0.0,1,1
2018,Fidelis Anosike,Exxon,0,0.0,0.0,1,1
2018,Shell,Ejike Mbaka,0,0.0,0.0,1,1
2018,Ohaneze Ndigbo,Exxon,0,0.0,0.0,1,1
2018,Jesus Christ,Exxon,0,0.0,0.0,1,1
2018,Shell,Sani Usman,0,0.0,0.0,1,1
2018,National Security,Chevron,0,0.0,0.0,1,0
2018,Shell,Ethiopian Airlines,0,0.0,0.0,1,0
2018,Ethiopian Airlines,Chevron,0,0.0,0.0,1,0
2018,Xinhua,Chevron,0,0.0,0.0,1,0
2018,Xinhua,Shell,0,0.0,0.0,1,0
2018,Exxon,Diezani Alison-Madueke,0,0.0,0.0,1,1
2018,Ministry Of Education,Exxon,0,0.0,0.0,1,0
2018,National Universities Commission,Exxon,0,0.0,0.0,1,0
2018,Shell,Service Chiefs,0,0.0,0.0,1,0
2018,United Bank,Exxon,0,0.0,0.0,1,0
2018,Federal Reserve,Exxon,0,0.0,0.0,1,0
2018,Ministry Of Power,Exxon,0,0.0,0.0,1,0
2018,Umaru Musa Yaradua,Exxon,0,0.0,0.0,1,1
2018,Human Rights Watch,Chevron,0,0.0,0.0,1,0
2018,Democratic Party,Chevron,0,0.0,0.0,1,0
2018,Shell,Jimoh Ibrahim,0,0.0,0.0,1,1
2018,Ibrahim Babangida,Exxon,0,0.0,0.0,1,1
2018,Exxon,Democratic Party,0,0.0,0.0,1,0
2018,Senate Committee,Chevron,0,0.0,0.0,1,0
2018,Shehu Shagari,Exxon,0,0.0,0.0,1,1
2018,Exxon,Ebele Jonathan,0,0.0,0.0,1,1
2018,Femi Falana,Exxon,0,0.0,0.0,1,1
2018,Exxon,Audu Ogbeh,0,0.0,0.0,1,1
2018,Osagie Ehanire,Exxon,0,0.0,0.0,1,1
2018,Exxon,Abubakar Malami,0,0.0,0.0,1,1
2018,Exxon,Ayo Fayose,0,0.0,0.0,1,1
2018,Exxon,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2018,David Mark,Chevron,0,0.0,0.0,1,1
2018,Laolu Akande,Chevron,0,0.0,0.0,1,1
2018,Exxon,Deputy National,0,0.0,0.0,1,0
2018,Shell,Champions League,0,0.0,0.0,1,0
2018,Shell,David Mark,0,0.0,0.0,1,1
2018,Chevron,Catholic Church,0,0.0,0.0,1,0
2018,Progressive Congress,Exxon,0,0.0,0.0,1,0
2018,Ebele Jonathan,Chevron,0,0.0,0.0,1,1
2018,Chevron,Aminu Tambuwal,0,0.0,0.0,1,1
2018,Security Service,Chevron,0,0.0,0.0,1,0
2018,Government Of The Federation,Chevron,0,0.0,0.0,1,0
2018,Olu Falae,Chevron,0,0.0,0.0,1,1
2018,National Conference,Chevron,0,0.0,0.0,1,0
2018,Diezani Alison-Madueke,Chevron,0,0.0,0.0,1,1
2018,Government Of The Federation,Exxon,0,0.0,0.0,1,0
2018,Tony Anenih,Exxon,0,0.0,0.0,1,1
2018,Umaru Yaradua,Exxon,0,0.0,0.0,1,1
2018,Nigerian Police,Chevron,0,0.0,0.0,1,0
2018,Chevron,Caretaker Committee,0,0.0,0.0,1,0
2018,Chevron,Abubakar Shekau,0,0.0,0.0,1,1
2018,Nasir El-Rufai,Chevron,0,0.0,0.0,1,1
2018,Goldman Sachs,Chevron,0,0.0,0.0,1,0
2018,Olisa Metuh,Exxon,0,0.0,0.0,1,1
2018,Tony Anenih,Shell,0,0.0,0.0,1,1
2018,Progressives Grand Alliance,Exxon,0,0.0,0.0,1,0
2018,Guinness,Exxon,0,0.0,0.0,1,0
2018,Willie Obiano,Exxon,0,0.0,0.0,1,1
2018,Nigerian Electricity Regulatory Commission,Chevron,0,0.0,0.0,1,0
2018,Transmission Company Of Nigeria,Chevron,0,0.0,0.0,1,0
2018,Exxon,Alexis Akwagyiram,0,0.0,0.0,1,1
2018,International Criminal Court,Chevron,0,0.0,0.0,1,0
2018,Shell,Security Council,0,0.0,0.0,1,0
2018,Security Council,Chevron,0,0.0,0.0,1,0
2018,Shell,Olusegun Mimiko,0,0.0,0.0,1,1
2018,Stephen Keshi,Shell,0,0.0,0.0,1,1
2018,National Human Rights Commission,Exxon,0,0.0,0.0,1,0
2018,Shell,Ifeanyi Ubah,0,0.0,0.0,1,1
2018,Shell,Osita Okechukwu,0,0.0,0.0,1,1
2018,Nigerian Ports Authority,Chevron,0,0.0,0.0,1,0
2018,National Working Committee,Exxon,0,0.0,0.0,1,0
2018,Shell,Fidelis Anosike,0,0.0,0.0,1,1
2018,Fidelis Anosike,Chevron,0,0.0,0.0,1,1
2018,Shell,Olu Falae,0,0.0,0.0,1,1
2018,Service Chiefs,Chevron,0,0.0,0.0,1,0
2018,Timipre Sylva,Shell,0,0.0,0.0,1,1
2018,Chevron,Amnesty Programme,0,0.0,0.0,1,0
2018,Ngozi Okonjo-Iweala,Chevron,0,0.0,0.0,1,1
2018,Ogba Egbema Ndoni,Chevron,0,0.0,0.0,1,1
2018,Exxon,Aminu Tambuwal,0,0.0,0.0,1,1
2018,Shehu Shagari,Exxon,0,0.0,0.0,1,1
2018,Osagie Ehanire,Chevron,0,0.0,0.0,1,1
2018,Shell,Nigeria Centre For Disease,0,0.0,0.0,1,0
2018,Nigeria Centre For Disease,Chevron,0,0.0,0.0,1,0
2018,Chevron,Aminu Tambuwal,0,0.0,0.0,1,1
2018,Dayo Adeyeye,Chevron,0,0.0,0.0,1,1
2018,National Conference,Exxon,0,0.0,0.0,1,0
2018,Dakuku Peterside,Chevron,0,0.0,0.0,1,1
2018,Exxon,Ejike Mbaka,0,0.0,0.0,1,1
2018,Chevron,Asinim Butswat,0,0.0,0.0,1,1
2018,Exxon,Bala Mohammed,0,0.0,0.0,1,1
2018,Fire Service,Exxon,0,0.0,0.0,1,0
2018,Fire Service,Chevron,0,0.0,0.0,1,0
2018,Olisa Metuh,Exxon,0,0.0,0.0,1,1
2018,Orji Uzor Kalu,Exxon,0,0.0,0.0,1,1
2018,Exxon,Chinua Achebe,0,0.0,0.0,1,1
2018,Exxon,Abiola Ajimobi,0,0.0,0.0,1,1
2018,Nigeria Professional Football League,Exxon,0,0.0,0.0,1,0
2018,Shell,Presidential Task,0,0.0,0.0,1,0
2018,Stephen Keshi,Exxon,0,0.0,0.0,1,1
2018,Olusegun Mimiko,Chevron,0,0.0,0.0,1,1
2018,Chevron,Ahmed Lawan,0,0.0,0.0,1,1
2018,Exxon,Ahmed Lawan,0,0.0,0.0,1,1
2018,Yahaya Bello,Exxon,0,0.0,0.0,1,1
2018,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2018,Ejike Mbaka,Chevron,0,0.0,0.0,1,1
2018,Governors Forum,Chevron,0,0.0,0.0,1,0
2018,Shell,Nigeria Professional Football League,0,0.0,0.0,1,0
2018,Tony Anenih,Exxon,0,0.0,0.0,1,1
2018,Rauf Aregbesola,Exxon,0,0.0,0.0,1,1
2018,Chevron,Abdulsalami Abubakar,0,0.0,0.0,1,1
2018,Chevron,Alliance For Democracy,0,0.0,0.0,1,0
2018,Exxon,Deputy National,0,0.0,0.0,1,0
2018,Samuel Ortom,Chevron,0,0.0,0.0,1,1
2018,Code Of Conduct Bureau,Chevron,0,0.0,0.0,1,0
2018,Transmission Company Of Nigeria,Chevron,0,0.0,0.0,1,0
2018,Senate Committee,Chevron,0,0.0,0.0,1,0
2018,Exxon,Ethiopian Airlines,0,0.0,0.0,1,0
2018,Shell,Ethiopian Airlines,0,0.0,0.0,1,0
2018,Magistrate Court,Chevron,0,0.0,0.0,1,0
2018,Governor Forum,Exxon,0,0.0,0.0,1,0
2018,National Caretaker Committee,Exxon,0,0.0,0.0,1,0
2018,Exxon,Caretaker Committee,0,0.0,0.0,1,0
2018,Okezie Ikpeazu,Exxon,0,0.0,0.0,1,1
2018,Exxon,Ebele Jonathan,0,0.0,0.0,1,1
2018,Shell,Dan Orbih,0,0.0,0.0,1,1
2018,Shell,Femi Joseph,0,0.0,0.0,1,1
2018,Shell,Crusoe Osagie,0,0.0,0.0,1,1
2018,Shell,Progressives Grand Alliance,0,0.0,0.0,1,0
2018,Chevron,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2018,Magnus Abe,Chevron,0,0.0,0.0,1,1
2018,Exxon,Department Of State Security,0,0.0,0.0,1,0
2018,Exxon,Abubakar Shekau,0,0.0,0.0,1,1
2018,Mazi Nnamdi Kanu,Exxon,0,0.0,0.0,1,1
2018,Ogbeni Rauf Aregbesola,Chevron,0,0.0,0.0,1,1
2018,Justice Walter Onnoghen,Exxon,0,0.0,0.0,1,1
2018,Nigeria Centre For Disease Control,Chevron,0,0.0,0.0,1,0
2018,Nnamdi Azikiwe International Airport,Exxon,0,0.0,0.0,1,0
2018,Musiliu Obanikoro,Exxon,0,0.0,0.0,1,1
2018,Nigerian Air Force,Exxon,0,0.0,0.0,1,0
2018,Exxon,Ali Modu Sheriff,0,0.0,0.0,1,1
2018,Ken Nnamani,Exxon,0,0.0,0.0,1,1
2018,Nigeria Customs Service,Chevron,0,0.0,0.0,1,0
2018,Gernot Rohr,Chevron,0,0.0,0.0,1,1
2018,Rauf Aregbesola,Chevron,0,0.0,0.0,1,1
2018,Nnamdi Azikiwe,Exxon,0,0.0,0.0,1,1
2018,Deputy Senate,Chevron,0,0.0,0.0,1,0
2018,Chevron,Action Congress,0,0.0,0.0,1,0
2018,Nyesom Ezenwo Wike,Chevron,0,0.0,0.0,1,1
2018,Nyesom Ezenwo Wike,Exxon,0,0.0,0.0,1,1
2018,Chevron,Abiola Ajimobi,0,0.0,0.0,1,1
2018,Exxon,Donald Duke,0,0.0,0.0,1,1
2018,Gernot Rohr,Exxon,0,0.0,0.0,1,1
2018,Uche Secondus,Exxon,0,0.0,0.0,1,1
2018,Tony Anenih,Chevron,0,0.0,0.0,1,1
2018,Exxon,Divisional Police,0,0.0,0.0,1,0
2018,Ifeanyi Ubah,Exxon,0,0.0,0.0,1,1
2018,Chevron,Caretaker Committee,0,0.0,0.0,1,0
2018,Ministry Of Power,Chevron,0,0.0,0.0,1,0
2018,Dave Umahi,Chevron,0,0.0,0.0,1,1
2018,Ifeanyi Ubah,Chevron,0,0.0,0.0,1,1
2018,Justice Okon Abang,Exxon,0,0.0,0.0,1,1
2018,Eyitayo Jegede,Exxon,0,0.0,0.0,1,1
2018,Progressives Grand Alliance,Exxon,0,0.0,0.0,1,0
2018,Festus Keyamo,Exxon,0,0.0,0.0,1,1
2018,Laolu Akande,Exxon,0,0.0,0.0,1,1
2018,Olu Falae,Chevron,0,0.0,0.0,1,1
2018,Eyitayo Jegede,Chevron,0,0.0,0.0,1,1
2018,Shell,Confederation Cup,0,0.0,0.0,1,0
2018,Shell,Ifeanyi Ubah,0,0.0,0.0,1,1
2018,Progressive Congress,Exxon,0,0.0,0.0,1,0
2018,National Drug Law Enforcement Agency,Chevron,0,0.0,0.0,1,0
2018,Shell,Security Council,0,0.0,0.0,1,0
2018,Shell,Alex Ekwueme,0,0.0,0.0,1,1
2018,Exxon,Electoral Commission,0,0.0,0.0,1,0
2018,National Leader,Exxon,0,0.0,0.0,1,0
2018,National Drug Law Enforcement Agency,Exxon,0,0.0,0.0,1,0
2018,Yahya Jammeh,Exxon,0,0.0,0.0,1,1
2018,Patience Jonathan,Exxon,0,0.0,0.0,1,1
2018,Exxon,Confederation Cup,0,0.0,0.0,1,0
2018,National Universities Commission,Exxon,0,0.0,0.0,1,0
2018,Exxon,Champions League,0,0.0,0.0,1,0
2018,Exxon,Ayo Fayose,0,0.0,0.0,1,1
2018,Ministry Of Power,Exxon,0,0.0,0.0,1,0
2018,Nigerian Senate,Exxon,0,0.0,0.0,1,0
2018,Ngozi Okonjo-Iweala,Chevron,0,0.0,0.0,1,1
2018,Shell,Olusegun Mimiko,0,0.0,0.0,1,1
2018,Isaac Adewole,Chevron,0,0.0,0.0,1,1
2018,Ministry Of Agriculture,Exxon,0,0.0,0.0,1,0
2018,Exxon,Christian Association Of Nigeria,0,0.0,0.0,1,0
2018,Chevron,Audu Ogbeh,0,0.0,0.0,1,1
2018,Exxon,Audu Ogbeh,0,0.0,0.0,1,1
2018,Shell,Governor Forum,0,0.0,0.0,1,0
2018,Nelson Mandela,Exxon,0,0.0,0.0,1,1
2018,National Human Rights Commission,Exxon,0,0.0,0.0,1,0
2018,International Criminal Court,Chevron,0,0.0,0.0,1,0
2018,Exxon,Deputy Senate,0,0.0,0.0,1,0
2018,Exxon,Ahmed Tinubu,0,0.0,0.0,1,1
2018,Ike Ekweremadu,Exxon,0,0.0,0.0,1,1
2018,Exxon,Abubakar Malami,0,0.0,0.0,1,1
2018,Shell,Mazi Nnamdi Kanu,0,0.0,0.0,1,1
2018,Ministry Of Education,Exxon,0,0.0,0.0,1,0
2018,Shell,Governors Forum,0,0.0,0.0,1,0
2018,Government Of The Federation,Exxon,0,0.0,0.0,1,0
2018,National Universities Commission,Chevron,0,0.0,0.0,1,0
2018,Shell,Osita Okechukwu,0,0.0,0.0,1,1
2018,Superintendent Of Police,Chevron,0,0.0,0.0,1,0
2018,Christian Association Of Nigeria,Chevron,0,0.0,0.0,1,0
2018,Management Committee,Chevron,0,0.0,0.0,1,0
2018,Exxon,Alex Ekwueme,0,0.0,0.0,1,1
2018,Peter Obi,Exxon,0,0.0,0.0,1,1
2018,Lafarge,Chevron,0,0.0,0.0,1,0
2018,Lafarge,Exxon,0,0.0,0.0,1,0
2018,Ibrahim Babangida,Exxon,0,0.0,0.0,1,1
2018,Udom Emmanuel,Chevron,0,0.0,0.0,1,1
2018,Nigel Farage,Chevron,0,0.0,0.0,1,1
2018,Nigel Farage,Exxon,0,0.0,0.0,1,1
2018,Jimoh Ibrahim,Chevron,0,0.0,0.0,1,1
2018,Jimoh Ibrahim,Exxon,0,0.0,0.0,1,1
2018,Chevron,Abba Kyari,0,0.0,0.0,1,1
2018,Exxon,Aisha Buhari,0,0.0,0.0,1,1
2018,Tony Anenih,Shell,0,0.0,0.0,1,1
2018,Shell,Olu Falae,0,0.0,0.0,1,1
2018,Shell,Emeka Ihedioha,0,0.0,0.0,1,1
2018,Mahmood Yakubu,Chevron,0,0.0,0.0,1,1
2018,Fidelity Bank,Exxon,0,0.0,0.0,1,0
2018,Exxon,Alexis Akwagyiram,0,0.0,0.0,1,1
2018,Shell,Abba Kyari,0,0.0,0.0,1,1
2018,Shell,Godsday Orubebe,0,0.0,0.0,1,1
2018,National Working Committee,Exxon,0,0.0,0.0,1,0
2018,Osita Okechukwu,Exxon,0,0.0,0.0,1,1
2018,United Bank,Exxon,0,0.0,0.0,1,0
2018,Femi Falana,Exxon,0,0.0,0.0,1,1
2018,Laolu Akande,Chevron,0,0.0,0.0,1,1
2018,National Security,Chevron,0,0.0,0.0,1,0
2018,National Security,Exxon,0,0.0,0.0,1,0
2018,Nigerian Electricity Regulatory Commission,Chevron,0,0.0,0.0,1,0
2018,David Mark,Chevron,0,0.0,0.0,1,1
2018,Exxon,David Mark,0,0.0,0.0,1,1
2018,Shell,David Mark,0,0.0,0.0,1,1
2018,National Judicial Council,Exxon,0,0.0,0.0,1,0
2018,Nigeria Professional Football League,Chevron,0,0.0,0.0,1,0
2018,Exxon,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2018,World Health Organisation,Exxon,0,0.0,0.0,1,0
2018,World Health Organisation,Chevron,0,0.0,0.0,1,0
2018,National Caretaker Committee,Chevron,0,0.0,0.0,1,0
2018,Exxon,Channels Television,0,0.0,0.0,1,0
2018,Shell,Nigel Farage,0,0.0,0.0,1,1
2018,Shell,Code Of Conduct Bureau,0,0.0,0.0,1,0
2018,Chevron,Alhaji Lai Mohammed,0,0.0,0.0,1,1
2018,Ibikunle Amosun,Chevron,0,0.0,0.0,1,1
2018,Julius Berger,Exxon,0,0.0,0.0,1,1
2018,Shell,Mahmood Yakubu,0,0.0,0.0,1,1
2018,Ibrahim Magu,Exxon,0,0.0,0.0,1,1
2018,Wilson Uwujaren,Exxon,0,0.0,0.0,1,1
2018,Exxon,Chibuike Amaechi,0,0.0,0.0,1,1
2018,Chinua Achebe,Chevron,0,0.0,0.0,1,1
2018,Mohammed Adamu,Exxon,0,0.0,0.0,1,1
2018,Chevron,Bala Mohammed,0,0.0,0.0,1,1
2018,Shell,Adama Barrow,0,0.0,0.0,1,1
2018,Yahya Jammeh,Shell,0,0.0,0.0,1,1
2018,Henry Seriake Dickson,Exxon,0,0.0,0.0,1,1
2018,Nigerian Bar Association,Chevron,0,0.0,0.0,1,0
2018,Nigeria Football Federation,Chevron,0,0.0,0.0,1,0
2018,National Emergency Management Agency,Exxon,0,0.0,0.0,1,0
2018,Stephen Keshi,Shell,0,0.0,0.0,1,1
2018,Nnamdi Omoni,Exxon,0,0.0,0.0,1,1
2018,Shell,Jimoh Ibrahim,0,0.0,0.0,1,1
2018,Shell,Eyitayo Jegede,0,0.0,0.0,1,1
2018,Wole Soyinka,Chevron,0,0.0,0.0,1,1
2018,Lai Mohammed,Chevron,0,0.0,0.0,1,1
2018,Emirates,Chevron,0,0.0,0.0,1,0
